product_link,product_savings,image_url,title,indigo_link,author,book_type,availability_value,strike_price,listprice_label,prominent_price,release_year,category,description
https://www.chapters.indigo.ca/en-ca/books/lady-midnight-indigo-exclusive-edition/9781481478892-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a85%3a,save 39%,https://dynamic.indigoimages.ca/books/1481478893.jpg?width=140&quality=85&maxheight=180&sale=39&lang=en&z=2.31.2.2.31.1.10069-8,Lady Midnight: (Indigo Exclusive Edition),https://www.chapters.indigo.ca/en-ca/books/lady-midnight-indigo-exclusive-edition/9781481478892-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a85%3a,Cassandra Clare,Hardcover,In stock online,32.99,list price,20,2005,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/food-to-grow-a-simple/9781443433990-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a86%3a,save 33%,https://dynamic.indigoimages.ca/books/1443433993.jpg?width=140&quality=85&maxheight=180&sale=33&lang=en&z=2.31.2.2.31.1.10069-8,"Food to Grow: A simple, no-fail guide to growing your own vegetables, fruits and herbs",https://www.chapters.indigo.ca/en-ca/books/food-to-grow-a-simple/9781443433990-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a86%3a,Frankie Flowers,Trade Paperback,In stock online,29.99,list price,20,2006,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/still-mine/9781476790428-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a87%3a,save 19%,https://dynamic.indigoimages.ca/books/1476790426.jpg?width=140&quality=85&maxheight=180&sale=19&lang=en&z=2.31.2.2.31.1.10069-8,Still Mine,https://www.chapters.indigo.ca/en-ca/books/still-mine/9781476790428-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a87%3a,Amy Stuart,Trade Paperback,In stock online,24.99,list price,20,2007,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-ice-child-patrik-hedstrom/9780007518340-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a88%3a,save 13%,https://dynamic.indigoimages.ca/books/000751834x.jpg?width=140&quality=85&maxheight=180&sale=13&lang=en&z=2.31.2.2.31.1.10069-8,"The Ice Child (Patrik Hedstrom and Erica Falck, Book 9)",https://www.chapters.indigo.ca/en-ca/books/the-ice-child-patrik-hedstrom/9780007518340-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a88%3a,Camilla Lackberg,Trade Paperback,In stock online,22.99,list price,20,2008,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/calamity/9780385743600-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a89%3a,save 19%,https://dynamic.indigoimages.ca/books/0385743602.jpg?width=140&quality=85&maxheight=180&sale=19&lang=en&z=2.31.2.2.31.1.10069-8,Calamity,https://www.chapters.indigo.ca/en-ca/books/calamity/9780385743600-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a89%3a,Brandon Sanderson,Hardcover,In stock online,24.99,list price,20,2009,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/big-magic-creative-living-beyond/9781594634710-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a90%3a,save 33%,https://dynamic.indigoimages.ca/books/1594634718.jpg?width=140&quality=85&maxheight=180&sale=33&lang=en&z=2.31.2.2.31.1.10069-8,Big Magic: Creative Living Beyond Fear,https://www.chapters.indigo.ca/en-ca/books/big-magic-creative-living-beyond/9781594634710-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a90%3a,Elizabeth Gilbert,Hardcover,In stock online,29.95,list price,20,2010,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/blue-a-novel/9780345531056-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a91%3a,save 47%,https://dynamic.indigoimages.ca/books/0345531051.jpg?width=140&quality=85&maxheight=180&sale=47&lang=en&z=2.31.2.2.31.1.10069-8,Blue: A Novel,https://www.chapters.indigo.ca/en-ca/books/blue-a-novel/9780345531056-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a91%3a,Danielle Steel,Hardcover,In stock online,37.95,list price,20,2011,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/back-blast-a-gray-man/9780425282793-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a92%3a,save 42%,https://dynamic.indigoimages.ca/books/0425282791.jpg?width=140&quality=85&maxheight=180&sale=42&lang=en&z=2.31.2.2.31.1.10069-8,Back Blast: A Gray Man Novel,https://www.chapters.indigo.ca/en-ca/books/back-blast-a-gray-man/9780425282793-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a92%3a,Mark Greaney,Hardcover,In stock online,35,list price,20,2012,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/h-is-for-hawk/9780143194675-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a93%3a,save 9%,https://dynamic.indigoimages.ca/books/0143194674.jpg?width=140&quality=85&maxheight=180&sale=9&lang=en&z=2.31.2.2.31.1.10069-8,H Is For Hawk,https://www.chapters.indigo.ca/en-ca/books/h-is-for-hawk/9780143194675-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a93%3a,Helen Macdonald,Trade Paperback,In stock online,22,list price,20,2013,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-gangster/9780399175954-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a94%3a,save 47%,https://dynamic.indigoimages.ca/books/0399175954.jpg?width=140&quality=85&maxheight=180&sale=47&lang=en&z=2.31.2.2.31.1.10069-8,The Gangster,https://www.chapters.indigo.ca/en-ca/books/the-gangster/9780399175954-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a94%3a,Clive Cussler,Hardcover,In stock online,38,list price,20,2014,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/how-can-i-help-a/9781476706788-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a95%3a,save 14%,https://dynamic.indigoimages.ca/books/1476706786.jpg?width=140&quality=85&maxheight=180&sale=14&lang=en&z=2.31.2.2.31.1.10069-8,How Can I Help?: A Week in My Life as a Psychiatrist,https://www.chapters.indigo.ca/en-ca/books/how-can-i-help-a/9781476706788-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a95%3a,David Goldbloom,Hardcover,In stock online,34.99,list price,30,2015,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/furiously-happy-a-funny-book/9781250077004-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a96%3a,save 20%,https://dynamic.indigoimages.ca/books/1250077001.jpg?width=140&quality=85&maxheight=180&sale=20&lang=en&z=2.31.2.2.31.1.10069-8,Furiously Happy: A Funny Book About Horrible Things,https://www.chapters.indigo.ca/en-ca/books/furiously-happy-a-funny-book/9781250077004-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a96%3a,Jenny Lawson,Hardcover,In stock online,31.5,list price,25,2016,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/originals-how-non-conformists-move/9780525429562-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a97%3a,save 28%,https://dynamic.indigoimages.ca/books/0525429565.jpg?width=140&quality=85&maxheight=180&sale=28&lang=en&z=2.31.2.2.31.1.10069-8,Originals: How Non-conformists Move The World,https://www.chapters.indigo.ca/en-ca/books/originals-how-non-conformists-move/9780525429562-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a97%3a,Adam Grant,Hardcover,In stock online,35,list price,25,1995,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/elon-musk-tesla-spacex-and/9780062301239-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a98%3a,save 23%,https://dynamic.indigoimages.ca/books/0062301233.jpg?width=140&quality=85&maxheight=180&sale=23&lang=en&z=2.31.2.2.31.1.10069-8,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",https://www.chapters.indigo.ca/en-ca/books/elon-musk-tesla-spacex-and/9780062301239-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a98%3a,Ashlee Vance,Hardcover,In stock online,32.5,list price,25,1999,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/why-not-me/9780804138147-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a99%3a,save 21%,https://dynamic.indigoimages.ca/books/0804138141.jpg?width=140&quality=85&maxheight=180&sale=21&lang=en&z=2.31.2.2.31.1.10069-8,Why Not Me?,https://www.chapters.indigo.ca/en-ca/books/why-not-me/9780804138147-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a99%3a,Mindy Kaling,Hardcover,In stock online,32,list price,25,2014,health,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/rosie-indigo-box-set/9781443450713-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a100%3a,save 16%,https://dynamic.indigoimages.ca/books/1443450715.jpg?width=140&quality=85&maxheight=180&sale=16&lang=en&z=2.31.2.2.31.1.10069-8,Rosie Indigo Box Set,https://www.chapters.indigo.ca/en-ca/books/rosie-indigo-box-set/9781443450713-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a100%3a,Graeme Simsion,Boxed Set/Slip Case/Casebound,In stock online,29.99,list price,25,2015,biography,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/the-fast-metabolism-diet-eat/9780307986276-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a101%3a,save 13%,https://dynamic.indigoimages.ca/books/0307986276.jpg?width=140&quality=85&maxheight=180&sale=13&lang=en&z=2.31.2.2.31.1.10069-8,The Fast Metabolism Diet: Eat More Food And Lose More Weight,https://www.chapters.indigo.ca/en-ca/books/the-fast-metabolism-diet-eat/9780307986276-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a101%3a,Haylie Pomroy,Hardcover,In stock online,29,list price,25,2012,romance,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
https://www.chapters.indigo.ca/en-ca/books/fast-metabolism-food-rx-7/9780804141079-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a102%3a,save 26%,https://dynamic.indigoimages.ca/books/080414107x.jpg?width=140&quality=85&maxheight=180&sale=26&lang=en&z=2.31.2.2.31.1.10069-8,Fast Metabolism Food Rx: 7 Powerful Prescriptions To Feed Your Body Back To Health,https://www.chapters.indigo.ca/en-ca/books/fast-metabolism-food-rx-7/9780804141079-item.html?ref=by-shop%3abooks%3aholiday15-hot100%3aalcove-books-carousel%3a102%3a,Haylie Pomroy,Hardcover,In stock online,34,list price,25,1999,fiction,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Nam cursus. Morbi ut mi. Nullam enim leo, egestas id, condimentum at, laoreet mattis, massa. Sed eleifend nonummy diam. Praesent mauris ante, elementum et, bibendum at, posuere sit amet, nibh. Duis tincidunt lectus quis dui viverra vestibulum. Suspendisse vulputate aliquam dui. Nulla elementum dui ut.       Augue. Aliquam vehicula mi at mauris. Maecenas placerat, nisl at consequat rhoncus, sem nunc gravida justo, quis eleifend arcu velit quis lacus. Morbi magna magna, tincidunt a, mattis non, imperdiet vitae, tellus. Sed odio est, auctor ac, sollicitudin in, consequat vitae, orci. Fusce id felis. Vivamus sollicitudin metus eget eros. Pellentesque habitant morbi."
